;word;joy;fear;sadness;anger;surprise;disgust;polarity_negative;polarity_positive
12949;travail préparatoire;0;0;0;0;0;0;0;1
12950;travail pénible;0;0;1;0;0;1;1;0
12951;travailler;0;0;0;0;0;0;0;1
12952;travailler;0;0;0;0;0;0;0;1
12953;travailler dur;0;0;0;0;1;0;0;1
12954;travailler indépendant;0;0;0;0;0;0;0;1
12955;travailleur;0;0;0;0;0;0;0;1
12956;travailleur|travailleuse;0;0;0;0;0;0;0;1
12957;travers;0;1;1;0;0;1;1;0
12958;traverser;0;0;0;0;0;0;0;1
12959;traverser gué;0;0;0;0;0;0;0;1
12960;traversier;0;0;0;0;0;0;0;1
12961;travestir;0;1;1;1;0;1;1;0
12962;traîneau;1;0;0;0;0;0;0;1
12963;traîner;0;1;1;1;0;1;1;0
12964;traîner pied;0;0;1;0;0;0;1;0
12965;traître;0;1;1;1;1;1;1;0
12966;traîtrise;0;1;1;1;1;0;1;0
12967;treillage;0;0;0;0;0;0;0;1
12968;treillis;0;0;0;0;0;0;1;0
12969;treize;0;0;0;0;0;0;0;1
12970;treizième;0;1;0;0;0;0;1;0
12971;trek;0;0;0;0;0;0;0;1
12972;tremblant;0;1;0;1;0;0;1;0
12973;tremblante;0;1;1;1;0;0;1;0
12974;tremblement;0;1;1;1;1;0;1;0
12975;tremblement terre;0;1;1;1;1;0;1;0
12976;trembler;0;1;0;0;1;0;1;0
12977;trembloter;0;1;0;1;0;0;1;0
12978;trempage;0;0;1;0;0;1;1;0
12979;tremper;0;0;1;0;0;1;1;0
12980;tressaillir;0;1;1;1;1;1;1;0
12981;tresse;0;0;0;0;0;0;0;1
12982;tresser;0;0;0;0;0;0;0;1
12983;treuil;0;0;0;0;0;0;0;1
12984;tri;0;0;0;0;0;0;0;1
12985;triade;0;0;0;0;0;0;0;1
12986;trial;0;1;0;1;0;0;1;0
12987;triangle;0;0;0;0;0;0;0;1
12988;triangulaire;0;0;0;0;0;0;0;1
12989;tribord;0;0;0;0;0;0;0;1
12990;tribord;0;0;0;0;0;0;0;1
12991;tribu;0;0;0;0;0;0;0;1
12992;tribulation;0;1;1;0;0;0;1;0
12993;tribun;0;0;0;0;0;0;0;1
12994;tribunal;0;1;0;1;0;1;0;1
12995;tribune;0;0;0;0;0;0;0;1
12996;tribut;0;0;1;0;0;0;1;0
12997;tricher;0;0;1;1;1;1;1;0
12998;tricherie;0;0;0;1;0;1;1;0
12999;tricot;0;0;0;0;0;0;0;1
13000;tricoter;0;0;0;0;0;0;0;1
13001;tricycle;0;0;0;0;0;0;0;1
13002;trident;0;0;0;0;0;0;0;1
13003;trier;0;0;0;0;0;0;0;1
13004;trieur;0;0;0;0;0;0;0;1
13005;trieuse;0;0;0;0;0;0;0;1
13006;trigo;0;0;0;0;0;0;0;1
13007;trigone;0;0;0;0;0;0;0;1
13008;trigonométrie;0;0;0;0;0;0;0;1
13009;trimballer;0;0;0;0;0;0;1;0
13010;trimestre;0;0;0;0;0;0;0;1
13011;trinité;0;0;0;0;0;0;0;1
13012;trio;0;0;0;0;0;0;0;1
13013;triomphant;0;0;0;0;0;0;0;1
13014;triomphe;1;0;0;0;0;0;0;1
13015;triompher;1;0;0;0;0;0;0;1
13016;tripartite;0;0;0;0;0;0;0;1
13017;tripe;0;0;0;1;0;0;0;1
13018;triple;0;0;0;0;0;0;0;1
13019;tripler;0;0;0;0;0;0;0;1
13020;tripler;0;0;0;0;0;0;0;1
13021;tripotage;0;1;0;1;0;1;1;0
13022;tripoter;0;1;0;1;0;1;1;0
13023;triste;0;1;1;0;0;0;1;0
13024;triste notoriété;0;1;1;1;0;1;1;0
13025;tristement;0;0;1;0;0;1;1;0
13026;tristesse;0;1;1;0;0;0;1;0
13027;tritium;0;0;0;0;0;0;0;1
13028;troc;0;0;0;0;0;0;0;1
13029;trois foi|fois;0;0;0;0;0;0;0;1
13030;troisième;0;0;0;0;0;0;0;1
13031;troll;0;1;0;1;0;1;1;0
13032;trombone;0;0;0;0;0;0;0;1
13033;trompe;0;0;0;0;0;0;0;1
13034;tromper;0;1;1;0;0;0;1;0
13035;tromper;0;0;1;0;0;1;1;0
13036;tromperie;0;0;0;1;0;1;1;0
13037;trompette;0;0;0;0;0;0;0;1
13038;trompettiste;0;0;0;0;0;0;0;1
13039;trompeur;0;0;1;1;0;1;1;0
13040;tronc;0;0;0;0;0;0;1;0
13041;tronquer;0;1;1;1;0;0;1;0
13042;trop;0;0;0;0;0;0;1;0
13043;trop cher;0;0;1;1;0;1;1;0
13044;trop diluer;0;0;0;0;0;1;1;0
13045;trop liquide;0;0;0;0;0;1;1;0
13046;trop long;0;0;1;0;0;0;1;0
13047;trop longue;0;0;1;0;0;0;1;0
13048;trop payer|payer;0;0;0;0;0;0;1;0
13049;trop zélé;0;0;0;0;0;0;1;0
13050;trophée;0;0;0;0;1;0;0;1
13051;tropical;0;0;0;0;0;0;0;1
13052;troquer;0;0;0;0;0;0;0;1
13053;trot;0;0;0;0;0;0;0;1
13054;trotter;0;0;0;0;0;0;0;1
13055;trottiner;0;0;0;0;0;0;0;1
13056;trottoir;0;0;0;0;0;0;0;1
13057;trou;0;1;1;0;0;0;1;0
13058;trou cul;0;0;0;1;0;1;1;0
13059;trou perdu;0;1;1;0;0;1;1;0
13060;trou serrure;0;0;0;0;0;0;0;1
13061;troubadour;0;0;0;0;0;0;0;1
13062;trouble;0;1;0;1;1;0;1;0
13063;troubler;0;0;0;1;0;0;1;0
13064;trouer;0;1;1;0;0;0;1;0
13065;trouillard;0;0;0;0;0;1;1;0
13066;troupe;0;0;0;0;0;0;0;1
13067;troupeau;0;1;0;1;0;0;1;0
13068;trousse;0;0;0;0;0;0;0;1
13069;trouvaille;0;0;0;0;0;0;0;1
13070;trouver;0;0;0;0;0;0;0;1
13071;truc;0;1;0;0;0;0;1;0
13072;truelle;0;0;0;0;0;0;1;0
13073;truie;0;0;0;0;0;1;1;0
13074;truisme;0;0;0;0;0;0;1;0
13075;truite;0;0;0;0;0;1;1;0
13076;truquer;0;0;0;0;0;0;1;0
13077;trèfle;0;0;0;0;0;0;0;1
13078;très courant;0;0;0;0;0;0;0;1
13079;très facile;1;0;0;0;0;0;0;1
13080;très fort hausse;0;1;0;0;1;0;1;0
13081;très intelligent;0;0;0;0;0;0;0;1
13082;très long;0;0;0;0;0;0;1;0
13083;très longue;0;0;0;0;0;0;1;0
13084;très peupler;0;0;0;0;0;0;1;0
13085;très éprouver;0;0;1;0;0;0;1;0
13086;trébucher;0;1;0;0;1;0;1;0
13087;trémie;0;0;0;0;0;0;0;1
13088;trémpée;0;0;0;0;0;1;1;0
13089;trépas;0;1;1;0;0;0;1;0
13090;trépied;0;0;0;0;0;0;0;1
13091;trésor;0;0;0;0;0;0;0;1
13092;trésorerie;0;0;0;0;0;0;0;1
13093;trésorier;0;0;0;0;0;0;0;1
13094;trésorière;0;0;0;0;0;0;0;1
13095;trêve;0;0;0;0;0;0;0;1
13096;trône;0;0;0;0;0;0;0;1
13097;tsar;0;0;0;0;0;0;0;1
13098;tube;0;0;0;0;0;0;0;1
13099;tube couder;0;0;0;0;0;0;0;1
13100;tubulaire;0;0;0;0;0;0;0;1
13101;tubule;0;0;0;0;0;0;0;1
13102;tubulure;0;0;0;0;0;0;1;0
13103;tuer;0;1;1;1;0;0;1;0
13104;tuerie;0;1;1;1;0;0;1;0
13105;tueur;0;1;1;1;1;1;1;0
13106;tufté;0;0;0;0;0;1;1;0
13107;tuile;0;0;0;0;0;0;0;1
13108;tulipe;0;0;0;0;0;0;0;1
13109;tumeur;0;1;1;0;0;0;1;0
13110;tumulte;0;1;0;1;1;0;1;0
13111;tumultueux;0;1;0;1;0;0;1;0
13112;tunique;0;0;0;0;0;0;0;1
13113;tunnel;0;1;0;0;0;0;1;0
13114;turban;0;0;0;0;0;0;0;1
13115;turbidité;0;1;0;0;0;1;1;0
13116;turbine;0;0;0;0;0;0;0;1
13117;turbulence;0;1;0;1;0;0;1;0
13118;turbulent;0;1;0;1;0;0;1;0
13119;turquoise;0;0;0;0;0;0;0;1
13120;tutelle;0;0;0;0;0;0;0;1
13121;tuteur;0;0;0;0;0;0;0;1
13122;tuteur|tutrice;0;0;0;0;0;0;0;1
13123;tuyau;0;0;0;0;0;0;0;1
13124;tva;0;0;0;0;0;0;1;0
13125;type;0;0;0;0;0;0;1;0
13126;typhon;0;1;0;0;0;0;1;0
13127;typiquement;0;0;0;0;0;0;0;1
13128;typographie;0;0;0;0;0;0;0;1
13129;tyran;0;1;1;1;0;1;1;0
13130;tyrannie;0;1;1;1;0;1;1;0
13131;tyrannique;0;1;1;1;0;1;1;0
13132;tyranniser;0;1;0;1;0;0;1;0
13133;tâche;0;1;1;0;0;1;1;0
13134;tâcher;0;0;0;0;0;1;1;0
13135;tâcher;0;0;0;0;0;0;0;1
13136;tâtonner;0;1;0;0;0;0;1;0
13137;téflon;0;0;0;0;0;0;0;1
13138;télescope;0;0;0;0;0;0;0;1
13139;télescopique;0;0;0;0;0;0;0;1
13140;télégramme;0;0;0;0;0;0;0;1
13141;télégraphe;0;0;0;0;0;0;0;1
13142;téléphone;0;0;0;0;0;0;0;1
13143;téléphoner;0;0;0;0;0;0;0;1
13144;téléscope;0;0;0;0;0;0;0;1
13145;téléscripteur;0;0;0;0;0;0;0;1
13146;télévision;0;0;0;0;0;0;0;1
13147;témoignage;0;0;0;0;0;0;0;1
13148;témoigner;0;0;0;0;0;0;0;1
13149;témoigner sympathie;0;0;1;0;0;0;0;1
13150;témoin;0;0;0;0;0;0;0;1
13151;témoin oculaire;0;0;0;0;0;0;0;1
13152;téméraire;0;1;0;1;0;0;0;1
13153;témérité;0;1;0;1;1;1;1;0
13154;ténacité;0;0;0;0;0;0;0;1
13155;ténu;0;1;1;0;0;0;1;0
13156;ténèbre;0;1;1;1;0;0;1;0
13157;tétanos;0;1;0;0;0;1;1;0
13158;téter;0;0;0;0;0;0;0;1
13159;tétine;0;0;0;0;0;0;0;1
13160;téton;0;0;0;0;0;0;0;1
13161;tétraédrique;0;0;0;0;0;0;0;1
13162;tétu;0;0;0;1;0;0;1;0
13163;tête;0;0;0;0;0;0;0;1
13164;tête;0;0;0;0;0;0;0;1
13165;tête baisser;0;0;0;1;1;0;1;0
13166;tête n?ud;0;0;0;1;0;1;1;0
13167;tête premier;0;0;0;1;1;0;1;0
13168;tête puits;0;0;0;0;0;0;0;1
13169;ubiquité;0;0;0;0;0;0;0;1
13170;ulcère;0;1;1;1;0;1;1;0
13171;ultimatum;0;1;0;1;1;0;1;0
13172;ultime;0;1;1;0;0;0;0;1
13173;ultraviolet;0;0;0;0;0;0;0;1
13174;ultraviolette;0;0;0;0;0;0;0;1
13175;ultraviolettes;0;0;0;0;0;0;0;1
13176;ultérieur;0;0;1;0;0;0;1;0
13177;ultérieurement;0;0;0;0;0;0;1;0
13178;ultériorité;0;0;0;0;0;0;1;0
13179;unanime;0;0;0;0;0;0;0;1
13180;unanimement;0;0;0;0;0;0;0;1
13181;unanimité;0;0;0;0;0;0;0;1
13182;unanimité;0;0;0;0;0;0;0;1
13183;unification;0;0;0;0;0;0;0;1
13184;uniforme;0;0;0;0;0;0;0;1
13185;uniformiser;0;0;0;0;0;0;0;1
13186;uniformité;0;0;0;0;0;0;0;1
13187;uniformément;0;0;0;0;0;0;0;1
13188;union;0;0;0;0;0;0;0;1
13189;unique;0;0;0;0;1;0;1;0
13190;unir;0;0;0;0;0;0;0;1
13191;unisson;0;0;0;0;0;0;0;1
13192;unitaire;0;0;0;0;0;0;0;1
13193;unité;0;0;0;0;0;0;0;1
13194;univers;0;0;0;0;0;0;0;1
13195;universalité;0;0;0;0;0;0;0;1
13196;universel;0;0;0;0;0;0;0;1
13197;universitaire;0;0;0;0;0;0;0;1
13198;université;0;0;0;0;0;0;0;1
13199;univoque;0;0;0;0;0;0;0;1
13200;uranium;0;0;0;0;0;0;0;1
13201;urbain;0;0;0;0;0;0;0;1
13202;urbaine;0;0;0;0;0;0;0;1
13203;urgence;0;1;1;0;1;0;1;0
13204;urgent;0;1;0;0;0;0;1;0
13205;urne;0;0;1;0;0;0;1;0
13206;usage;0;0;0;0;0;0;0;1
13207;usage abusif;0;1;1;1;0;1;1;0
13208;usage impropre;0;1;1;1;0;0;1;0
13209;usant;0;0;1;0;0;0;1;0
13210;user;0;0;1;0;0;0;1;0
13211;usine;0;0;0;0;0;0;1;0
13212;ustensile;0;0;0;0;0;0;0;1
13213;usure;0;0;1;0;0;1;1;0
13214;usurper;0;1;1;1;0;1;1;0
13215;utile;0;0;0;0;0;0;0;1
13216;utilement;0;0;0;0;0;0;0;1
13217;utilisable;0;0;0;0;0;0;0;1
13218;utilisation;0;0;0;0;0;0;0;1
13219;utiliser;0;0;0;0;0;0;1;0
13220;utilitaire;0;0;0;0;0;0;0;1
13221;utilité;0;0;0;0;0;0;0;1
13222;utopique;0;0;0;0;0;0;0;1
13223;utérus;0;0;0;0;0;0;0;1
13224;v?u;0;0;0;0;0;0;0;1
13225;vacance;1;0;0;0;0;0;0;1
13226;vacant;0;0;1;0;0;0;1;0
13227;vacarme;0;1;0;1;1;1;1;0
13228;vaccin;0;0;0;0;0;0;0;1
13229;vaccination;0;0;0;0;0;0;0;1
13230;vache;0;0;0;0;0;0;0;1
13231;vaciller;0;1;0;0;1;0;1;0
13232;vacuolaire;0;0;0;0;0;0;0;1
13233;vacuole;0;0;0;0;0;0;0;1
13234;vagabond;0;0;1;0;0;1;1;0
13235;vagabondage;0;0;1;0;0;0;1;0
13236;vagabonder;0;1;1;0;0;0;1;0
13237;vague;0;1;1;1;1;0;1;0
13238;vague idée;0;0;0;0;0;0;0;1
13239;vaillant;0;0;0;0;0;0;0;1
13240;vain;0;0;1;0;0;0;1;0
13241;vain;0;0;1;0;0;1;1;0
13242;vaincre;1;0;0;0;0;0;0;1
13243;vainement;0;0;1;0;0;1;1;0
13244;vainqueur;0;0;0;0;1;0;0;1
13245;vairon;0;0;0;0;0;0;0;1
13246;vaisseau;0;0;0;0;0;0;0;1
13247;vaisseau amiral;0;0;0;0;0;0;0;1
13248;vaisselle;0;0;0;0;0;0;0;1
13249;valet;0;0;0;0;0;0;0;1
13250;valeur;0;0;0;0;0;0;0;1
13251;valeur;0;0;0;0;0;0;0;1
13252;validité;0;1;0;0;0;0;0;1
13253;vallon;0;0;0;0;0;0;0;1
13254;vallonner;0;0;0;0;0;0;0;1
13255;vallée;0;0;0;0;0;0;0;1
13256;valoir;0;0;0;0;0;0;0;1
13257;valoriser;0;0;0;0;0;0;0;1
13258;valse;0;0;0;0;0;0;0;1
13259;valser;0;0;0;0;0;0;0;1
13260;vamp;0;0;0;0;0;0;0;1
13261;vampire;0;1;0;1;0;1;1;0
13262;van;0;0;0;0;0;0;0;1
13263;vanille;0;0;0;0;0;0;0;1
13264;vaniteux;0;0;0;1;0;1;1;0
13265;vanité;0;0;0;1;0;1;1;0
13266;vannage;0;0;0;0;0;0;0;1
13267;vanne;0;0;0;0;0;0;0;1
13268;vantardise;0;0;0;0;0;0;1;0
13269;vanter;0;0;0;0;0;0;1;0
13270;vanter;0;0;0;0;0;0;1;0
13271;vanter;0;0;0;0;0;0;1;0
13272;vapeur;0;0;0;0;0;0;0;1
13273;vaporeux;0;0;0;0;0;0;0;1
13274;vaporiser;0;0;0;0;0;0;0;1
13275;vara;0;0;0;0;0;0;0;1
13276;variable;0;0;0;0;1;0;1;0
13277;variance;0;0;0;0;0;0;1;0
13278;variation;0;0;0;0;0;0;1;0
13279;varicelle;0;1;1;0;0;1;1;0
13280;varier;0;0;0;0;0;0;0;1
13281;variqueux;0;0;0;0;0;1;1;0
13282;variété;0;0;0;0;0;0;0;1
13283;vasculaire;0;0;0;0;0;0;0;1
13284;vase;0;1;0;0;0;1;1;0
13285;vaseux;0;0;0;0;0;1;1;0
13286;vasistas;0;0;0;0;0;0;0;1
13287;vaste;0;0;0;0;0;0;0;1
13288;vaudeville;0;0;0;0;0;0;0;1
13289;vaudou;0;1;0;0;0;1;1;0
13290;vaurien;0;1;0;1;0;1;1;0
13291;vautour;0;1;0;0;0;1;1;0
13292;vautrer;0;1;1;0;1;1;1;0
13293;veau;0;0;1;0;0;0;0;1
13294;vecteur;0;0;0;0;0;0;0;1
13295;vedette;0;0;0;0;0;0;0;1
13296;vega;0;0;0;0;0;0;0;1
13297;veille;0;0;0;0;0;0;0;1
13298;veiller;0;0;0;0;0;0;0;1
13299;veilleur;0;0;0;0;0;0;0;1
13300;veine;0;0;0;0;0;1;0;1
13301;veiner;0;0;0;0;0;1;1;0
13302;veineux;0;0;0;0;0;1;1;0
13303;velours;0;0;0;0;0;0;0;1
13304;velours;0;0;0;0;0;0;0;1
13305;velours côtelé;0;0;0;0;0;0;0;1
13306;velours côtelé;0;0;0;0;0;0;0;1
13307;velouter;0;0;0;0;0;0;0;1
13308;velouteux;0;0;0;0;0;0;0;1
13309;velu;0;0;0;0;0;1;1;0
13310;venaison;0;0;0;0;0;1;1;0
13311;vendanger;0;0;0;0;0;0;0;1
13312;vendetta;0;1;1;1;0;0;1;0
13313;vendeur;0;0;0;0;0;0;0;1
13314;vendeur ambulant;0;0;0;0;0;0;0;1
13315;vendre;0;0;0;0;0;0;0;1
13316;vendre enchère;0;0;0;0;0;0;1;0
13317;vengeance;0;1;0;1;1;0;1;0
13318;venger;0;1;0;1;1;0;1;0
13319;vengeur;0;0;0;1;0;0;1;0
13320;venimeux;0;1;1;1;1;1;1;0
13321;venin;0;1;0;1;0;1;1;0
13322;venir;0;0;0;0;0;0;0;1
13323;vent;0;1;1;1;0;1;0;1
13324;vent violent;0;1;0;0;0;0;1;0
13325;vente;0;0;0;0;0;0;0;1
13326;vente détail;0;0;0;0;0;0;0;1
13327;vente enchère;0;0;0;0;0;0;1;0
13328;venteux;0;1;0;0;1;0;1;0
13329;ventilateur;0;0;0;0;0;0;0;1
13330;ventilation;0;0;0;0;0;0;0;1
13331;ventouse;0;0;0;1;0;0;0;1
13332;ventre;0;1;1;0;0;0;1;0
13333;ventre;0;0;0;0;0;0;0;1
13334;ventriculaire;0;0;0;0;0;0;0;1
13335;ventricule;0;0;0;0;0;0;0;1
13336;ver;0;0;0;0;1;1;1;0
13337;verbal;0;0;0;0;0;0;0;1
13338;verbeux;0;0;0;0;0;0;0;1
13339;verbiage;0;0;0;0;0;0;0;1
13340;verbosité;0;0;0;0;0;0;1;0
13341;verdict;0;1;0;0;0;0;0;1
13342;verdoyant;0;0;0;0;0;0;0;1
13343;verdoyer;0;0;0;0;0;0;0;1
13344;verdâtre;0;0;0;0;0;1;1;0
13345;verger;0;0;0;0;0;0;0;1
13346;vermifuger;0;0;0;0;1;1;1;0
13347;vermine;0;1;0;1;0;1;1;0
13348;vernaculaire;0;0;0;0;0;0;0;1
13349;vernal;1;0;0;0;0;0;0;1
13350;vernir;1;0;0;0;0;0;0;1
13351;verre;0;0;0;0;0;0;0;1
13352;verrerie;0;0;0;0;0;0;0;1
13353;verrou;0;0;0;0;0;0;0;1
13354;verrouiller;0;0;0;0;0;0;0;1
13355;verrue;0;0;0;0;0;1;1;0
13356;vers extérieur;0;0;0;0;0;0;0;1
13357;vers haut;0;0;0;0;0;0;0;1
13358;vers intérieur;0;0;0;0;0;0;0;1
13359;versatilité;0;1;0;1;1;0;1;0
13360;versement;0;0;0;0;0;0;0;1
13361;verser;0;0;0;0;0;0;0;1
13362;verser pot vin;0;0;0;0;0;0;1;0
13363;verser tasse;0;1;1;0;0;1;0;1
13364;verset;0;0;0;0;0;0;0;1
13365;version;0;0;0;0;0;0;0;1
13366;verso;0;0;0;0;0;0;1;0
13367;vert;0;0;0;0;0;0;0;1
13368;vert jade;0;0;0;0;0;0;0;1
13369;vertebral;0;0;0;0;0;0;0;1
13370;vertical;0;0;0;0;0;0;0;1
13371;verticalement;0;0;0;0;0;0;0;1
13372;vertige;0;1;0;0;1;0;1;0
13373;vertu;0;0;0;0;0;0;0;1
13374;vertueux;0;0;0;0;0;0;0;1
13375;vertèbre;0;0;0;0;0;0;0;1
13376;vertébral;0;0;0;0;0;0;0;1
13377;verve;1;0;0;0;0;0;0;1
13378;vessie;0;0;0;0;0;1;1;0
13379;vestibule;0;0;0;0;0;0;0;1
13380;vestige;0;1;0;0;0;1;1;0
13381;veto;0;0;0;1;0;0;1;0
13382;veuf;0;0;1;0;0;0;1;0
13383;veuf|veuve;0;0;1;0;0;0;1;0
13384;viabilité;0;0;0;0;0;0;0;1
13385;viable;0;0;0;0;0;0;0;1
13386;viaduc;0;0;0;0;0;0;0;1
13387;viager;0;0;0;0;0;0;0;1
13388;vialins;0;1;0;0;1;0;1;0
13389;viande;0;0;0;0;0;0;0;1
13390;viande porc;0;0;0;0;0;0;0;1
13391;vibrant;0;0;1;0;0;0;0;1
13392;vibration;0;1;0;0;1;0;1;0
13393;vibratoire;0;0;0;0;0;0;0;1
13394;vibrer;0;0;1;0;0;0;0;1
13395;vibreur sonore;0;0;0;0;0;0;0;1
13396;vicaire;0;0;0;0;0;0;0;1
13397;vice;0;0;0;1;0;1;1;0
13398;vicieux;0;0;0;1;0;1;1;0
13399;victime;0;1;1;1;0;0;1;0
13400;victimiser;0;1;1;1;1;1;1;0
13401;victoire;0;0;0;0;0;0;0;1
13402;victoria;0;0;0;0;0;0;0;1
13403;victorieux;1;0;0;0;0;0;0;1
13404;victuaille;0;0;0;0;0;0;0;1
13405;vide;0;1;1;0;0;1;1;0
13406;vider;0;1;1;0;0;0;1;0
13407;vie;1;0;0;0;0;0;0;1
13408;vie;0;0;0;0;0;0;0;1
13409;vie;0;0;0;0;0;0;0;1
13410;vieillir;0;1;1;0;0;0;1;0
13411;vieillissement;0;0;0;0;0;0;1;0
13412;vieillot;0;0;0;0;0;1;1;0
13413;vierge;0;1;1;0;0;0;1;0
13414;vieux fille;0;1;1;0;0;0;1;0
13415;vieux sorcier;0;1;0;1;0;1;1;0
13416;vieux âge;0;0;0;0;0;0;1;0
13417;vif;0;1;0;0;1;1;1;0
13418;vigilance;0;1;0;0;1;0;0;1
13419;vigilant;0;1;0;1;1;0;0;1
13420;vigile;0;0;0;0;0;0;0;1
13421;vigiler;0;1;0;1;1;0;0;1
13422;vigne;0;0;0;0;0;0;0;1
13423;vignette;0;0;0;0;0;0;0;1
13424;vignoble;0;0;0;0;0;0;0;1
13425;vigoureux;0;0;0;0;0;0;0;1
13426;vigueur;0;0;0;0;0;0;0;1
13427;vigueur;1;0;0;0;0;0;0;1
13428;viking;0;1;0;0;0;0;1;0
13429;vil;0;1;0;1;0;1;1;0
13430;vilain;0;1;0;0;1;0;1;0
13431;villa;0;0;0;0;0;0;0;1
13432;village;0;0;0;0;0;0;0;1
13433;villageois;0;0;0;0;0;0;0;1
13434;ville;0;0;0;0;0;0;0;1
13435;vin;0;0;0;0;0;0;0;1
13436;vinaigre;0;1;0;0;0;1;1;0
13437;vinaigrette;0;0;0;0;0;0;0;1
13438;vindicatif;0;1;0;1;0;1;1;0
13439;vingt;0;0;0;0;0;0;0;1
13440;vingtième;0;0;0;0;0;0;0;1
13441;viol;0;1;1;1;0;1;1;0
13442;violation;0;0;0;1;0;0;1;0
13443;violation propriété;0;1;0;1;0;0;1;0
13444;violemment;0;1;1;1;0;1;1;0
13445;violence;0;1;1;1;0;0;1;0
13446;violence;0;1;1;1;0;1;1;0
13447;violent;0;1;0;1;1;1;1;0
13448;violer;0;1;1;1;0;1;1;0
13449;violet;0;0;0;0;0;0;0;1
13450;violet|violette;0;0;0;0;0;0;0;1
13451;violon;0;0;0;0;0;0;0;1
13452;violoniste;0;0;0;0;0;0;0;1
13453;vipère;0;1;1;1;0;1;1;0
13454;virage;0;1;0;0;0;0;0;1
13455;virer;0;1;0;0;1;0;1;0
13456;virer bord;0;1;0;0;1;0;1;0
13457;virginité;0;0;0;0;0;0;0;1
13458;virgule;0;0;0;0;0;0;0;1
13459;viril;0;0;0;0;0;0;0;1
13460;virilité;0;0;0;0;0;0;0;1
13461;virologie;0;0;0;0;0;0;1;0
13462;virtuel;0;0;0;0;0;0;1;0
13463;virtuose;0;0;0;0;0;0;0;1
13464;virulence;0;1;0;1;0;0;1;0
13465;virus;0;1;0;0;0;1;1;0
13466;virus herpès;0;0;0;0;0;1;1;0
13467;vis;0;0;0;1;0;0;0;1
13468;visa;0;0;0;0;0;0;0;1
13469;visage;0;0;0;0;0;0;0;1
13470;viscosité;0;0;0;0;0;1;1;0
13471;viser;0;0;0;0;0;0;0;1
13472;visibilité;0;0;0;0;0;0;0;1
13473;visible;0;0;0;0;0;0;0;1
13474;visiblement;0;0;0;0;0;0;0;1
13475;vision;0;0;0;0;1;0;0;1
13476;visionnaire;0;0;0;0;0;0;0;1
13477;visitation;0;0;0;0;0;0;0;1
13478;visite;0;0;0;0;0;0;0;1
13479;visiter;0;0;0;0;0;0;0;1
13480;visiteur;1;0;0;0;0;0;0;1
13481;visière;0;0;0;0;1;0;0;1
13482;visqueux;0;0;0;0;0;1;1;0
13483;visser;0;0;0;1;0;0;1;0
13484;visualiser;0;0;0;0;0;0;0;1
13485;visuel;0;0;0;0;0;0;0;1
13486;vital;0;0;0;0;0;0;0;1
13487;vitalité;0;0;0;0;0;0;0;1
13488;vitesse;0;1;0;0;0;0;1;0
13489;vitre;0;0;0;0;0;0;0;1
13490;vitrer;0;0;0;0;0;0;0;1
13491;vitreux;0;0;0;0;0;0;0;1
13492;vitrine;0;0;0;0;0;0;0;1
13493;vivant;0;0;0;0;0;0;0;1
13494;vivre|vivres;0;0;0;0;0;0;0;1
13495;vocabulaire;0;0;0;0;0;0;0;1
13496;vocal;0;0;0;0;0;0;0;1
13497;vocation;0;0;0;0;0;0;0;1
13498;vogue;0;0;0;0;0;0;0;1
13499;voguer;0;0;0;0;0;0;0;1
13500;voie;0;0;0;0;0;0;0;1
13501;voie disparition;0;1;1;0;0;0;1;0
13502;voie développement;0;0;0;0;0;0;0;1
13503;voie ferré;0;0;0;0;0;0;0;1
13504;voile;0;1;1;0;0;0;1;0
13505;voiler;0;1;1;0;0;0;1;0
13506;voir;0;0;0;0;0;0;0;1
13507;voisin;0;0;0;0;0;0;0;1
13508;voisinage;0;0;0;0;0;0;0;1
13509;voiture;0;0;0;0;0;0;0;1
13510;voiturier;0;0;0;0;0;0;0;1
13511;voix;0;0;0;0;0;0;0;1
13512;vol;0;1;1;1;1;1;1;0
13513;vol étalage;0;1;0;1;1;1;1;0
13514;volage;0;0;0;1;0;1;1;0
13515;volaille;0;1;0;0;0;0;0;1
13516;volant;0;1;0;0;0;0;0;1
13517;volante;0;1;0;0;0;0;0;1
13518;volatilité;0;1;0;1;1;0;1;0
13519;volcan;0;1;0;0;1;0;1;0
13520;volcanique;0;1;0;0;1;0;1;0
13521;voler;0;1;1;1;1;0;1;0
13522;voler moteur;0;0;0;0;0;0;0;1
13523;voler éclat;0;1;1;1;1;0;1;0
13524;volet;0;0;0;0;0;0;1;0
13525;voleur;0;1;1;1;1;1;1;0
13526;volière;0;0;0;0;0;0;0;1
13527;volontaire;0;0;0;0;0;0;0;1
13528;volontairement;0;0;0;0;0;0;0;1
13529;volontariat;0;0;0;0;0;0;0;1
13530;volontiers;0;0;0;0;0;0;0;1
13531;volonté;0;0;0;0;0;0;0;1
13532;voltige;0;1;1;0;0;0;1;0
13533;voltmètre;0;0;0;0;0;0;0;1
13534;volume;0;0;0;1;0;0;1;0
13535;volumineux;0;1;0;0;0;0;1;0
13536;voluptueux;0;0;0;0;0;0;0;1
13537;vomir;0;0;0;0;0;1;1;0
13538;vomissement;0;0;0;0;0;1;1;0
13539;vorace;0;1;1;1;0;0;1;0
13540;vortex;0;1;0;0;1;0;1;0
13541;votales;0;0;0;0;0;0;0;1
